draw,form,team,loss,played,points,short_name,overallStrength,defenceStrength,attackStrength,strength,win,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,red_cards,round,starts,team_a_score,team_h_score,threat,total_points,transfers_in,value,was_home,yellow_cards,player_ID,position,oppStrength
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,20,0,0,3,0.0,0,167,45,True,0,697,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,20,0,1,3,0.0,0,171,40,True,0,702,DEF,3
0,0.0,10,0,0,0,FUL,1055,1060,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,20,0,1,2,0.0,0,128,45,True,0,707,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,20,0,1,2,0.0,0,20,45,True,0,711,DEF,3
0,0.0,7,0,0,0,CHE,1190,1230,1150,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,20,0,3,2,0.0,0,42,40,False,0,723,DEF,2
0,0.0,4,0,0,0,BRE,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,20,0,1,3,0.0,0,134,40,False,0,725,DEF,3
0,0.0,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,20,0,2,4,0.0,0,41,40,True,0,726,DEF,3
0,0.0,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,20,0,2,4,0.0,0,17,40,True,0,728,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,20,0,0,2,0.0,0,58,40,False,0,731,DEF,5
0,0.0,10,0,0,0,FUL,1055,1060,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,20,0,1,2,0.0,0,71,40,True,0,732,DEF,5
0,0.0,4,0,0,0,BRE,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,20,0,1,3,0.0,0,83,40,False,0,733,DEF,3
0,0.0,1,0,0,0,ARS,1365,1360,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,20,0,1,2,0.0,0,178,40,False,0,736,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,20,0,1,3,0.0,0,72,40,True,0,740,DEF,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,20,0,0,0,0.0,0,169,40,False,0,746,DEF,3
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,20,0,0,3,0.0,0,248,40,True,0,751,DEF,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,20,0,0,0,0.0,0,69,40,False,0,753,DEF,3
0,0.0,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,20,0,2,4,0.0,0,40,40,True,0,757,DEF,3
0,0.0,9,0,0,0,EVE,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,20,0,0,3,0.0,0,97,40,False,0,761,DEF,3
0,0.0,8,0,0,0,CRY,1070,1060,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,20,0,1,3,0.0,0,182,40,True,0,763,DEF,3
0,0.0,14,0,0,0,MUN,1220,1230,1210,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,20,0,1,2,0.0,0,220,40,False,0,766,DEF,3
0,0.0,14,0,0,0,MUN,1220,1230,1210,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,20,0,1,2,0.0,0,36,40,False,0,768,DEF,3
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,20,0,0,0,0.0,0,0,40,True,0,774,DEF,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,21,0,0,5,0.0,0,710,39,True,0,2,DEF,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,21,0,0,5,0.0,0,19,43,False,0,7,DEF,5
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,21,0,0,5,0.0,0,0,44,True,0,24,DEF,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,21,0,0,5,0.0,0,322,45,True,0,25,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,21,0,0,0,0.0,0,813,39,False,0,37,DEF,3
0,-0.5,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,21,0,0,0,0.0,0,668,46,False,0,42,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,21,0,0,0,0.0,0,481,39,False,0,45,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,21,0,0,0,0.0,0,109,41,False,0,51,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,21,0,4,0,0.0,0,11,43,True,0,68,DEF,4
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,8,0,0.5,0.0,0.0,0.0,3,0,0.7,6.0,35,11,0,0,0,21,0,4,0,0.0,0,32,45,True,0,70,DEF,4
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,14,0,0.5,0.01,0.01,0.0,4,0,1.8,15.6,90,11,0,0,0,21,1,4,0,2.0,0,102,43,True,0,75,DEF,4
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,21,0,4,0,0.0,0,19913,45,True,0,83,DEF,4
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,21,0,4,0,0.0,0,5671,44,True,0,84,DEF,4
0,-0.25,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,10,0,0.8,0.02,0.02,0.0,4,0,1.6,15.2,90,11,0,0,0,21,1,4,0,0.0,0,2944,44,True,0,89,DEF,4
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,21,0,2,3,0.0,0,0,40,True,0,93,DEF,3
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,21,0,2,3,0.0,0,634,39,True,0,102,DEF,3
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,21,0,2,3,0.0,0,24,43,True,0,103,DEF,3
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,21,0,2,3,0.0,0,16,44,True,0,104,DEF,3
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,21,0,2,3,0.0,0,140,43,True,0,121,DEF,3
0,0.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,21,0,0,0,0.0,0,0,40,True,0,136,DEF,3
0,0.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,21,0,0,0,0.0,0,27,43,True,0,151,DEF,3
0,0.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,-2,0,2.1,0.02,0.02,0.0,0,0,0.4,1.6,18,20,0,0,0,21,0,0,0,0.0,0,1218,42,True,1,153,DEF,3
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,21,0,1,1,0.0,0,2672,40,True,0,160,DEF,2
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,21,0,1,1,0.0,0,374,39,True,0,166,DEF,2
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,21,0,1,1,0.0,0,0,40,True,0,171,DEF,2
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,21,0,1,1,0.0,0,22525,40,True,0,178,DEF,2
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,21,0,1,1,0.0,0,0,40,True,0,179,DEF,2
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,21,0,0,1,0.0,0,0,40,True,0,185,DEF,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,21,0,0,1,0.0,0,0,45,True,0,189,DEF,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,21,0,0,1,0.0,0,0,40,True,0,190,DEF,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,21,0,0,1,0.0,0,952,44,True,0,191,DEF,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,21,0,0,1,0.0,0,24,43,True,0,194,DEF,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,21,0,0,1,0.0,0,71,48,True,0,198,DEF,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,21,0,0,1,0.0,0,31,44,True,0,201,DEF,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,21,0,0,1,0.0,0,361,53,True,0,206,DEF,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,21,0,0,1,0.0,0,191,43,True,0,214,DEF,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,13,0,1.0,0.01,0.02,0.01,5,0,2.7,21.6,90,1,0,0,0,21,1,0,5,4.0,0,50803,49,False,0,220,DEF,5
0,-0.3333333333333333,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,7,0,0.3,0.0,0.0,0.0,5,0,1.6,13.6,90,1,0,0,0,21,1,0,5,2.0,0,30377,47,False,0,234,DEF,5
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,21,0,0,5,0.0,0,0,40,False,0,235,DEF,5
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,9,0,0.4,0.0,0.05,0.05,5,0,1.6,9.2,90,1,0,0,0,21,1,0,5,6.0,0,6562,39,False,0,238,DEF,5
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,3,0,0.1,0.0,0.0,0.0,2,0,0.2,1.4,3,1,0,0,0,21,0,0,5,0.0,0,229,40,False,0,241,DEF,5
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,21,0,0,5,0.0,0,36,45,False,0,242,DEF,5
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,21,0,0,0,0.0,0,269,43,True,0,252,DEF,4
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,21,0,0,0,0.0,0,0,40,True,0,255,DEF,4
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,21,0,0,0,0.0,0,2397,43,True,0,257,DEF,4
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,21,0,0,0,0.0,0,707,44,True,0,262,DEF,4
0,0.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,21,0,0,1,0.0,0,0,40,False,0,274,DEF,3
0,0.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,21,0,0,1,0.0,0,0,40,False,0,277,DEF,3
0,0.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,21,0,0,1,0.0,0,613,45,False,0,281,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,21,0,4,0,0.0,0,433571,85,False,0,290,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,21,0,4,0,0.0,0,85,49,False,0,305,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,21,0,4,0,0.0,0,0,40,False,0,306,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,21,0,4,0,0.0,0,1083,64,False,0,307,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,21,0,4,0,0.0,0,403,46,False,0,311,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,21,0,4,0,0.0,0,0,40,False,0,312,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,21,0,1,1,0.0,0,1700,39,False,0,315,DEF,2
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,21,0,1,1,0.0,0,64,40,False,0,318,DEF,2
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,21,0,1,1,0.0,0,281,39,False,0,333,DEF,2
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,21,0,3,2,0.0,0,13693,49,False,0,341,DEF,3
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,21,0,3,2,0.0,0,0,58,False,0,346,DEF,3
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,21,0,3,2,0.0,0,0,49,False,0,357,DEF,3
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,21,0,3,2,0.0,0,2252,43,False,0,358,DEF,3
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,21,0,3,2,0.0,0,1503,39,False,0,366,DEF,3
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,21,0,3,2,0.0,0,286,53,False,0,368,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,21,0,2,2,0.0,0,0,45,True,0,370,DEF,4
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,21,0,2,2,0.0,0,0,40,True,0,374,DEF,4
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,21,0,2,2,0.0,0,0,40,True,0,375,DEF,4
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,21,0,2,2,0.0,0,0,40,True,0,380,DEF,4
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,21,0,2,2,0.0,0,60,45,True,0,386,DEF,4
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,21,0,2,2,0.0,0,2068,42,True,0,387,DEF,4
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,21,0,2,2,0.0,0,28,43,True,0,389,DEF,4
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,21,0,2,2,0.0,0,3755,52,True,0,398,DEF,4
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,13,0,1.7,0.01,0.01,0.0,2,0,2.8,24.2,90,18,0,0,0,21,1,2,2,2.0,0,3447,44,True,1,401,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,21,0,3,2,0.0,0,0,40,True,0,404,DEF,5
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,21,0,3,2,0.0,0,55,44,True,0,417,DEF,5
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,21,0,3,2,0.0,0,10393,41,True,0,419,DEF,5
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,21,0,3,2,0.0,0,0,40,True,0,420,DEF,5
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,21,0,3,2,0.0,0,48,40,True,0,422,DEF,5
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,21,0,3,2,0.0,0,49,42,True,0,428,DEF,5
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,21,0,3,2,0.0,0,0,40,True,0,431,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,54,45,False,0,436,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,0,39,False,0,438,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,125,45,False,0,439,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,0,45,False,0,441,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,0,40,False,0,444,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,10,44,False,0,445,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,0,45,False,0,452,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,0,40,False,0,454,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,58,44,False,0,455,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,52,45,False,0,457,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,0,40,False,0,460,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,0,44,False,0,461,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,1445,44,False,0,465,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,21,0,2,3,0.0,0,43,43,False,0,469,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,9,0,1.2,0.03,0.03,0.0,2,0,2.2,19.0,90,19,0,0,0,21,1,2,2,2.0,0,836,43,True,1,471,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,21,0,2,2,0.0,0,13096,39,True,0,473,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,21,0,2,2,0.0,0,200,39,True,0,474,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,21,0,2,2,0.0,0,10,43,True,0,480,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,21,0,2,2,0.0,0,45,43,True,0,484,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,21,0,2,2,0.0,0,3135,43,False,0,495,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,21,0,2,2,0.0,0,522,42,False,0,496,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,21,0,2,2,0.0,0,83,47,False,0,507,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,21,0,2,2,0.0,0,0,40,False,0,510,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,21,0,2,2,0.0,0,0,44,False,0,512,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,21,0,2,2,0.0,0,82,44,False,0,514,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,21,0,2,2,0.0,0,0,40,False,0,517,DEF,3
