,round,form,strength,oppStrength,overallStrength,defenceStrength,attackStrength,value,player_ID,valueForMoney,total_points
1332,21,0.0,5,3,1365,1370,1360,39,367,0.0,0
1333,21,0.0,3,4,1125,1120,1130,40,384,0.0,0
1334,21,0.0,3,5,1105,1160,1050,40,408,0.0,0
1335,21,0.0,3,5,1105,1160,1050,39,411,0.0,0
1336,21,0.0,3,5,1105,1160,1050,53,424,0.0,0
1337,21,0.0,3,3,1100,1080,1125,40,448,0.0,0
1338,21,0.0,3,3,1100,1080,1125,43,449,0.0,0
1339,21,0.0,2,3,1030,1020,1045,39,472,0.0,0
1340,21,0.0,2,3,1030,1020,1045,40,479,0.0,0
1341,21,0.0,4,3,1230,1310,1150,39,491,0.0,0
1342,21,0.0,4,3,1230,1310,1150,39,498,0.0,0
1343,21,0.0,4,3,1230,1310,1150,48,502,0.0,0
1344,21,0.0,4,3,1230,1310,1150,39,521,0.0,0
1345,21,0.0,3,3,1100,1100,1105,39,546,0.0,0
1346,21,0.0,3,3,1100,1100,1105,39,564,0.0,0
1347,21,0.0,3,3,1100,1100,1105,40,571,0.0,0
1348,21,0.0,3,4,1095,1065,1125,39,579,0.0,0
1349,21,0.0,3,5,1105,1160,1050,39,580,0.0,0
1350,21,0.0,3,4,1100,1145,1055,44,607,0.0,0
1351,21,0.0,3,3,1100,1080,1125,39,636,0.0,0
1352,21,0.0,5,3,1350,1330,1370,40,646,0.0,0
1353,21,0.0,3,2,1145,1150,1140,40,647,0.0,0
1354,21,0.0,3,3,1125,1170,1080,39,659,0.0,0
1355,21,0.0,2,2,1090,1120,1060,44,665,0.0,0
1356,21,0.0,3,4,1125,1120,1130,40,669,0.0,0
1357,21,0.0,4,3,1285,1350,1220,40,670,0.0,0
1358,21,0.0,3,3,1125,1170,1080,40,680,0.0,0
1359,21,0.0,4,3,1285,1350,1220,40,686,0.0,0
1360,21,0.0,3,3,1175,1170,1180,40,692,0.0,0
1361,21,0.0,3,4,1125,1120,1130,40,695,0.0,0
1362,21,0.0,3,3,1100,1080,1125,45,710,0.0,0
1363,21,0.0,3,3,1100,1090,1110,40,752,0.0,0
1364,21,0.0,4,3,1370,1390,1350,40,756,0.0,0
1365,21,0.0,4,3,1285,1350,1220,40,765,0.0,0
1366,21,0.0,4,3,1285,1350,1220,40,778,0.0,0
1367,22,0.0,5,3,1365,1360,1370,45,17,0.0,0
1368,22,0.0,5,3,1365,1360,1370,40,18,0.0,0
1369,22,0.0,4,3,1160,1180,1140,39,53,0.0,0
1370,22,0.0,4,3,1160,1180,1140,40,57,0.0,0
1371,22,0.0,3,3,1100,1075,1130,40,80,0.0,0
1372,22,0.0,3,3,1100,1075,1130,40,88,0.0,0
1373,22,0.0,3,4,1100,1150,1055,39,91,0.0,0
1374,22,0.0,3,4,1100,1150,1055,40,97,0.0,0
1375,22,0.0,3,4,1100,1150,1055,39,116,0.0,0
1376,22,0.0,3,2,1210,1240,1180,39,141,0.0,0
1377,22,0.0,3,4,1190,1230,1150,45,145,0.0,0
1378,22,0.0,3,2,1210,1240,1180,40,147,0.0,0
1379,22,0.0,3,2,1210,1240,1180,44,152,0.0,0
1380,22,0.0,2,5,1050,1050,1050,39,169,0.0,0
1381,22,0.0,2,5,1050,1050,1050,43,172,0.0,0
1382,22,0.0,2,5,1050,1050,1050,40,175,0.0,0
1383,22,0.0,2,5,1050,1050,1050,39,181,0.0,0
1384,22,0.0,3,4,1190,1230,1150,50,187,0.0,0
1385,22,0.0,3,4,1190,1230,1150,40,192,0.0,0
1386,22,0.0,3,4,1190,1230,1150,40,215,0.0,0
1387,22,0.0,3,2,1070,1060,1080,44,227,0.0,0
1388,22,0.0,3,2,1070,1060,1080,45,230,0.0,0
1389,22,0.0,3,2,1070,1060,1080,39,233,0.0,0
1390,22,0.0,3,2,1070,1060,1080,39,243,0.0,0
1391,22,0.0,3,3,1100,1080,1125,39,266,0.0,0
1392,22,0.0,3,3,1055,1060,1050,39,284,0.0,0
1393,22,0.0,4,3,1240,1270,1210,39,289,0.0,0
1394,22,0.0,4,3,1240,1270,1210,37,301,0.0,0
1395,22,0.0,2,3,1055,1090,1020,40,323,0.0,0
1396,22,0.0,2,3,1055,1090,1020,43,335,0.0,0
1397,22,0.0,2,3,1055,1090,1020,40,338,0.0,0
1398,22,0.0,5,2,1355,1360,1350,39,347,0.0,0
1399,22,0.0,5,2,1355,1360,1350,38,361,0.0,0
1400,22,0.0,5,2,1355,1360,1350,39,367,0.0,0
1401,22,0.0,3,3,1220,1230,1210,40,384,0.0,0
1402,22,0.0,3,4,1280,1355,1210,40,408,0.0,0
1403,22,0.0,3,4,1280,1355,1210,39,411,0.0,0
1404,22,0.0,3,4,1280,1355,1210,53,424,0.0,0
1405,22,0.0,3,5,1065,1080,1050,40,448,0.0,0
1406,22,0.0,3,5,1065,1080,1050,43,449,0.0,0
1407,22,0.0,2,3,1040,1060,1020,39,472,0.0,0
1408,22,0.0,2,3,1040,1060,1020,40,479,0.0,0
1409,22,0.0,4,3,1170,1230,1110,39,491,0.0,0
1410,22,0.0,4,3,1170,1230,1110,38,498,0.0,0
1411,22,0.0,4,3,1170,1230,1110,47,502,0.0,0
1412,22,0.0,4,3,1170,1230,1110,39,521,0.0,0
1413,22,0.0,3,3,1100,1150,1055,42,533,0.0,0
1414,22,0.0,3,3,1100,1115,1085,39,546,0.0,0
1415,22,0.0,3,3,1100,1115,1085,39,564,0.0,0
1416,22,0.0,3,3,1100,1115,1085,40,571,0.0,0
1417,22,0.0,3,3,1100,1080,1125,39,579,0.0,0
1418,22,0.0,3,4,1280,1355,1210,39,580,0.0,0
1419,22,0.0,3,3,1100,1075,1130,44,607,0.0,0
1420,22,0.0,3,5,1065,1080,1050,39,636,0.0,0
1421,22,0.0,5,3,1365,1360,1370,40,646,0.0,0
1422,22,0.0,3,3,1100,1150,1055,40,647,0.0,0
1423,22,0.0,3,4,1190,1230,1150,39,659,0.0,0
1424,22,0.0,2,3,1055,1090,1020,44,665,0.0,0
1425,22,0.0,3,3,1220,1230,1210,40,669,0.0,0
1426,22,0.0,4,3,1160,1180,1140,40,670,0.0,0
1427,22,0.0,3,4,1190,1230,1150,40,680,0.0,0
1428,22,0.0,4,3,1160,1180,1140,40,686,0.0,0
1429,22,0.0,3,3,1055,1060,1050,40,692,0.0,0
1430,22,0.0,3,3,1220,1230,1210,40,695,0.0,0
1431,22,0.0,3,5,1065,1080,1050,45,710,0.0,0
1432,22,0.0,3,4,1100,1150,1055,40,752,0.0,0
1433,22,0.0,4,3,1240,1270,1210,40,756,0.0,0
1434,22,0.0,4,3,1160,1180,1140,40,765,0.0,0
1435,22,0.0,4,3,1160,1180,1140,40,778,0.0,0
1436,22,0.0,3,4,1100,1150,1055,40,789,0.0,0
1437,22,0.0,2,3,1040,1060,1020,45,790,0.0,0
1438,23,0.0,5,4,1350,1330,1370,45,17,0.0,0
1439,23,0.0,5,4,1350,1330,1370,40,18,0.0,0
1440,23,0.0,3,3,1100,1080,1125,39,28,0.0,0
1441,23,0.0,4,2,1285,1350,1220,39,53,0.0,0
1442,23,0.0,4,2,1285,1350,1220,40,57,0.0,0
1443,23,0.0,3,3,1100,1145,1055,40,80,0.0,0
1444,23,0.0,3,3,1100,1145,1055,40,88,0.0,0
1445,23,0.0,3,5,1100,1090,1110,39,91,0.0,0
1446,23,0.0,3,5,1100,1090,1110,40,97,0.0,0
1447,23,0.0,3,5,1100,1090,1110,39,116,0.0,0
1448,23,0.0,3,3,1100,1135,1070,39,141,0.0,0
1449,23,0.0,3,3,1125,1170,1080,45,145,0.0,0
1450,23,0.0,3,3,1100,1135,1070,40,147,0.0,0
1451,23,0.0,3,3,1100,1135,1070,42,148,0.0,0
1452,23,0.0,2,3,1045,1040,1050,39,169,0.0,0
1453,23,0.0,2,3,1045,1040,1050,43,172,0.0,0
1454,23,0.0,2,3,1045,1040,1050,40,175,0.0,0
1455,23,0.0,2,3,1045,1040,1050,39,181,0.0,0
1456,23,0.0,3,3,1125,1170,1080,50,187,0.0,0
1457,23,0.0,3,3,1125,1170,1080,40,192,0.0,0
1458,23,0.0,3,3,1125,1170,1080,40,215,0.0,0
1459,23,0.0,3,3,1100,1085,1120,44,227,0.0,0
1460,23,0.0,3,3,1100,1085,1120,45,230,0.0,0
1461,23,0.0,3,3,1100,1085,1120,39,233,0.0,0
1462,23,0.0,3,3,1100,1085,1120,39,243,0.0,0
1463,23,0.0,3,4,1095,1065,1125,39,266,0.0,0
1464,23,0.0,3,2,1175,1170,1180,39,284,0.0,0
1465,23,0.0,4,5,1370,1390,1350,39,289,0.0,0
1466,23,0.0,4,5,1370,1390,1350,37,301,0.0,0
1467,23,0.0,2,3,1090,1120,1060,40,323,0.0,0
1468,23,0.0,2,3,1090,1120,1060,43,335,0.0,0
1469,23,0.0,2,3,1090,1120,1060,40,338,0.0,0
1470,23,0.0,5,3,1365,1370,1360,38,347,0.0,0
1471,23,0.0,5,3,1365,1370,1360,38,361,0.0,0
1472,23,0.0,5,3,1365,1370,1360,39,367,0.0,0
1473,23,0.0,3,3,1125,1120,1130,40,384,0.0,0
1474,23,0.0,3,3,1100,1085,1120,44,385,0.0,0
1475,23,0.0,3,2,1105,1160,1050,40,408,0.0,0
1476,23,0.0,3,2,1105,1160,1050,39,411,0.0,0
1477,23,0.0,3,2,1105,1160,1050,53,424,0.0,0
1478,23,0.0,3,3,1100,1080,1125,40,448,0.0,0
1479,23,0.0,3,3,1100,1080,1125,43,449,0.0,0
1480,23,0.0,2,4,1030,1020,1045,39,472,0.0,0
1481,23,0.0,2,4,1030,1020,1045,40,479,0.0,0
1482,23,0.0,4,3,1230,1310,1150,39,491,0.0,0
1483,23,0.0,4,3,1230,1310,1150,38,498,0.0,0
1484,23,0.0,4,3,1230,1310,1150,47,502,0.0,0
1485,23,0.0,4,3,1230,1310,1150,39,521,0.0,0
1486,23,0.0,3,3,1145,1150,1140,42,533,0.0,0
1487,23,0.0,3,3,1100,1100,1105,39,546,0.0,0
1488,23,0.0,3,3,1100,1100,1105,39,564,0.0,0
1489,23,0.0,3,3,1100,1100,1105,40,571,0.0,0
1490,23,0.0,3,4,1095,1065,1125,39,579,0.0,0
1491,23,0.0,3,2,1105,1160,1050,39,580,0.0,0
1492,23,0.0,3,3,1100,1145,1055,44,607,0.0,0
1493,23,0.0,2,3,1090,1120,1060,45,614,0.0,0
1494,23,0.0,3,3,1100,1080,1125,39,636,0.0,0
1495,23,0.0,5,4,1350,1330,1370,40,646,0.0,0
1496,23,0.0,3,3,1145,1150,1140,40,647,0.0,0
1497,23,0.0,3,3,1125,1170,1080,39,659,0.0,0
1498,23,0.0,2,3,1090,1120,1060,44,665,0.0,0
1499,23,0.0,3,3,1125,1120,1130,40,669,0.0,0
1500,23,0.0,4,2,1285,1350,1220,40,670,0.0,0
1501,23,0.0,3,3,1125,1170,1080,40,680,0.0,0
1502,23,0.0,4,2,1285,1350,1220,40,686,0.0,0
1503,23,0.0,3,2,1175,1170,1180,40,692,0.0,0
1504,23,0.0,3,3,1125,1120,1130,40,695,0.0,0
1505,23,0.0,3,3,1100,1080,1125,45,710,0.0,0
1506,23,0.0,3,5,1100,1090,1110,40,752,0.0,0
1507,23,0.0,4,5,1370,1390,1350,40,756,0.0,0
1508,23,0.0,4,2,1285,1350,1220,40,765,0.0,0
1509,23,0.0,4,2,1285,1350,1220,40,778,0.0,0
1510,23,0.0,3,5,1100,1090,1110,40,789,0.0,0
1511,23,0.0,2,4,1030,1020,1045,45,790,0.0,0
1512,24,0.0,5,3,1365,1360,1370,45,17,0.0,0
1513,24,0.0,5,3,1365,1360,1370,40,18,0.0,0
1514,24,0.0,3,3,1065,1080,1050,39,28,0.0,0
1515,24,0.0,4,3,1160,1180,1140,39,53,0.0,0
1516,24,0.0,4,3,1160,1180,1140,40,57,0.0,0
1517,24,0.0,3,3,1100,1075,1130,40,80,0.0,0
1518,24,0.0,3,3,1100,1075,1130,40,88,0.0,0
1519,24,0.0,3,3,1100,1150,1055,39,91,0.0,0
1520,24,0.0,3,3,1100,1150,1055,40,97,0.0,0
1521,24,0.0,3,3,1100,1150,1055,39,116,0.0,0
1522,24,0.0,3,4,1210,1240,1180,39,141,0.0,0
1523,24,0.0,3,3,1190,1230,1150,45,145,0.0,0
1524,24,0.0,3,4,1210,1240,1180,40,147,0.0,0
1525,24,0.0,3,4,1210,1240,1180,44,152,0.0,0
1526,24,0.0,2,4,1050,1050,1050,39,169,0.0,0
1527,24,0.0,2,4,1050,1050,1050,43,172,0.0,0
1528,24,0.0,2,4,1050,1050,1050,40,175,0.0,0
1529,24,0.0,2,4,1050,1050,1050,39,181,0.0,0
1530,24,0.0,3,3,1190,1230,1150,50,187,0.0,0
1531,24,0.0,3,3,1190,1230,1150,40,192,0.0,0
1532,24,0.0,3,3,1190,1230,1150,40,215,0.0,0
1533,24,0.0,3,3,1070,1060,1080,44,227,0.0,0
1534,24,0.0,3,3,1070,1060,1080,45,230,0.0,0
1535,24,0.0,3,3,1070,1060,1080,39,233,0.0,0
1536,24,0.0,3,3,1070,1060,1080,39,243,0.0,0
1537,24,0.0,3,5,1100,1080,1125,39,266,0.0,0
1538,24,0.0,3,3,1055,1060,1050,39,284,0.0,0
1539,24,0.0,4,2,1240,1270,1210,39,289,0.0,0
1540,24,0.0,4,2,1240,1270,1210,57,291,0.0,0
1541,24,0.0,2,2,1055,1090,1020,40,323,0.0,0
1542,24,0.0,2,2,1055,1090,1020,43,335,0.0,0
1543,24,0.0,2,2,1055,1090,1020,40,338,0.0,0
1544,24,0.0,5,3,1355,1360,1350,38,347,0.0,0
1545,24,0.0,5,3,1355,1360,1350,38,361,0.0,0
1546,24,0.0,5,3,1355,1360,1350,39,367,0.0,0
1547,24,0.0,3,4,1220,1230,1210,40,384,0.0,0
1548,24,0.0,3,3,1280,1355,1210,40,408,0.0,0
1549,24,0.0,3,3,1280,1355,1210,39,411,0.0,0
1550,24,0.0,3,3,1280,1355,1210,53,424,0.0,0
1551,24,0.0,3,3,1065,1080,1050,40,448,0.0,0
1552,24,0.0,3,3,1065,1080,1050,43,449,0.0,0
1553,24,0.0,2,2,1040,1060,1020,39,472,0.0,0
1554,24,0.0,2,2,1040,1060,1020,40,479,0.0,0
1555,24,0.0,4,3,1170,1230,1110,39,491,0.0,0
1556,24,0.0,4,3,1170,1230,1110,38,498,0.0,0
1557,24,0.0,4,3,1170,1230,1110,47,502,0.0,0
1558,24,0.0,4,3,1170,1230,1110,39,521,0.0,0
1559,24,0.0,3,5,1100,1150,1055,42,524,0.0,0
1560,24,0.0,3,5,1100,1150,1055,42,533,0.0,0
1561,24,0.0,3,3,1100,1115,1085,39,546,0.0,0
1562,24,0.0,3,3,1100,1115,1085,39,564,0.0,0
1563,24,0.0,3,3,1100,1115,1085,40,571,0.0,0
1564,24,0.0,3,5,1100,1080,1125,39,579,0.0,0
1565,24,0.0,3,3,1280,1355,1210,39,580,0.0,0
1566,24,0.0,3,3,1100,1075,1130,44,607,0.0,0
1567,24,0.0,3,3,1065,1080,1050,39,636,0.0,0
1568,24,0.0,5,3,1365,1360,1370,40,646,0.0,0
1569,24,0.0,3,5,1100,1150,1055,40,647,0.0,0
1570,24,0.0,3,3,1190,1230,1150,39,659,0.0,0
1571,24,0.0,2,2,1055,1090,1020,44,665,0.0,0
1572,24,0.0,3,4,1220,1230,1210,40,669,0.0,0
1573,24,0.0,4,3,1160,1180,1140,40,670,0.0,0
1574,24,0.0,3,3,1190,1230,1150,40,680,0.0,0
1575,24,0.0,4,3,1160,1180,1140,40,686,0.0,0
1576,24,0.0,3,3,1055,1060,1050,40,692,0.0,0
1577,24,0.0,3,4,1220,1230,1210,40,695,0.0,0
1578,24,0.0,3,3,1065,1080,1050,45,710,0.0,0
1579,24,0.0,3,3,1100,1150,1055,40,752,0.0,0
1580,24,0.0,4,2,1240,1270,1210,40,756,0.0,0
1581,24,0.0,4,3,1160,1180,1140,40,765,0.0,0
1582,24,0.0,4,3,1160,1180,1140,40,778,0.0,0
1583,24,0.0,3,3,1100,1150,1055,40,789,0.0,0
1584,24,0.0,2,2,1040,1060,1020,45,790,0.0,0
1585,24,0.0,4,2,1240,1270,1210,40,813,0.0,0
1586,25,0.0,5,2,1365,1360,1370,45,17,0.0,0
1587,25,0.0,5,2,1365,1360,1370,40,18,0.0,0
1588,25,0.0,3,3,1065,1080,1050,39,28,0.0,0
1589,25,0.0,4,3,1285,1350,1220,39,53,0.0,0
1590,25,0.0,4,3,1285,1350,1220,40,57,0.0,0
1591,25,0.0,3,3,1100,1075,1130,40,80,0.0,0
1592,25,0.0,3,3,1100,1075,1130,40,88,0.0,0
1593,25,0.0,3,5,1100,1150,1055,39,91,0.0,0
1594,25,0.0,3,4,1100,1090,1110,39,91,0.0,0
1595,25,0.0,3,5,1100,1150,1055,40,97,0.0,0
1596,25,0.0,3,4,1100,1090,1110,40,97,0.0,0
1597,25,0.0,3,5,1100,1150,1055,39,116,0.0,0
1598,25,0.0,3,4,1100,1090,1110,39,116,0.0,0
1599,25,0.0,3,2,1210,1240,1180,39,141,0.0,0
1600,25,0.0,3,5,1190,1230,1150,45,145,0.0,0
1601,25,0.0,3,2,1210,1240,1180,40,147,0.0,0
1602,25,0.0,3,2,1210,1240,1180,42,148,0.0,0
1603,25,0.0,2,5,1045,1040,1050,39,169,0.0,0
1604,25,0.0,2,5,1045,1040,1050,43,172,0.0,0
1605,25,0.0,2,5,1045,1040,1050,40,175,0.0,0
1606,25,0.0,2,5,1045,1040,1050,39,181,0.0,0
1607,25,0.0,3,5,1190,1230,1150,50,187,0.0,0
1608,25,0.0,3,5,1190,1230,1150,40,192,0.0,0
1609,25,0.0,3,5,1190,1230,1150,40,215,0.0,0
1610,25,0.0,3,3,1100,1085,1120,44,227,0.0,0
1611,25,0.0,3,3,1100,1085,1120,39,233,0.0,0
1612,25,0.0,3,3,1100,1085,1120,39,243,0.0,0
1613,25,0.0,3,3,1095,1065,1125,39,266,0.0,0
1614,25,0.0,3,4,1055,1060,1050,39,284,0.0,0
1615,25,0.0,4,2,1240,1270,1210,39,289,0.0,0
1616,25,0.0,4,3,1370,1390,1350,39,289,0.0,0
1617,25,0.0,4,2,1240,1270,1210,58,291,0.0,0
1618,25,0.0,4,3,1370,1390,1350,58,291,0.0,0
1619,25,0.0,2,3,1055,1090,1020,40,323,0.0,0
1620,25,0.0,2,4,1090,1120,1060,40,323,0.0,0
1621,25,0.0,2,3,1055,1090,1020,43,335,0.0,0
1622,25,0.0,2,4,1090,1120,1060,43,335,0.0,0
1623,25,0.0,2,4,1090,1120,1060,40,338,0.0,0
1624,25,0.0,2,3,1055,1090,1020,40,338,0.0,0
1625,25,0.0,5,3,1355,1360,1350,38,347,0.0,0
1626,25,0.0,5,3,1355,1360,1350,38,347,0.0,0
1627,25,0.0,5,3,1355,1360,1350,37,361,0.0,0
1628,25,0.0,5,3,1355,1360,1350,37,361,0.0,0
1629,25,0.0,5,3,1355,1360,1350,39,367,0.0,0
1630,25,0.0,5,3,1355,1360,1350,39,367,0.0,0
1631,25,0.0,3,2,1220,1230,1210,40,384,0.0,0
1632,25,0.0,3,3,1100,1085,1120,44,385,0.0,0
1633,25,0.0,3,3,1105,1160,1050,40,408,0.0,0
1634,25,0.0,3,3,1105,1160,1050,39,411,0.0,0
1635,25,0.0,3,3,1105,1160,1050,53,424,0.0,0
1636,25,0.0,3,3,1065,1080,1050,40,448,0.0,0
1637,25,0.0,3,3,1065,1080,1050,43,449,0.0,0
1638,25,0.0,2,3,1030,1020,1045,39,472,0.0,0
1639,25,0.0,2,3,1030,1020,1045,40,479,0.0,0
1640,25,0.0,4,3,1170,1230,1110,39,491,0.0,0
1641,25,0.0,4,3,1170,1230,1110,38,498,0.0,0
1642,25,0.0,4,3,1170,1230,1110,47,502,0.0,0
1643,25,0.0,4,3,1170,1230,1110,39,521,0.0,0
1644,25,0.0,3,3,1145,1150,1140,42,533,0.0,0
1645,25,0.0,3,4,1100,1100,1105,39,546,0.0,0
1646,25,0.0,3,4,1100,1100,1105,39,564,0.0,0
1647,25,0.0,3,4,1100,1100,1105,40,571,0.0,0
1648,25,0.0,3,3,1095,1065,1125,39,579,0.0,0
1649,25,0.0,3,3,1105,1160,1050,39,580,0.0,0
1650,25,0.0,2,5,1045,1040,1050,45,596,0.0,0
1651,25,0.0,3,3,1100,1075,1130,44,607,0.0,0
1652,25,0.0,3,3,1065,1080,1050,39,636,0.0,0
1653,25,0.0,5,2,1365,1360,1370,40,646,0.0,0
1654,25,0.0,3,3,1145,1150,1140,40,647,0.0,0
1655,25,0.0,3,5,1190,1230,1150,39,659,0.0,0
1656,25,0.0,2,3,1055,1090,1020,44,665,0.0,0
1657,25,0.0,2,4,1090,1120,1060,44,665,0.0,0
1658,25,0.0,3,2,1220,1230,1210,40,669,0.0,0
1659,25,0.0,4,3,1285,1350,1220,40,670,0.0,0
1660,25,0.0,3,5,1190,1230,1150,40,680,0.0,0
1661,25,0.0,4,3,1285,1350,1220,40,686,0.0,0
1662,25,0.0,3,4,1055,1060,1050,40,692,0.0,0
1663,25,0.0,3,2,1220,1230,1210,40,695,0.0,0
1664,25,0.0,3,3,1065,1080,1050,45,710,0.0,0
1665,25,0.0,3,4,1100,1090,1110,40,752,0.0,0
1666,25,0.0,3,5,1100,1150,1055,40,752,0.0,0
1667,25,0.0,4,3,1370,1390,1350,40,756,0.0,0
1668,25,0.0,4,2,1240,1270,1210,40,756,0.0,0
1669,25,0.0,4,3,1285,1350,1220,40,765,0.0,0
1670,25,0.0,4,3,1285,1350,1220,40,778,0.0,0
1671,25,0.0,3,4,1100,1090,1110,40,789,0.0,0
1672,25,0.0,3,5,1100,1150,1055,40,789,0.0,0
1673,25,0.0,2,3,1030,1020,1045,45,790,0.0,0
1674,25,0.0,4,2,1240,1270,1210,40,813,0.0,0
1675,25,0.0,4,3,1370,1390,1350,40,813,0.0,0
1676,25,0.0,4,3,1285,1350,1220,40,818,0.0,0
1677,26,0.0,5,3,1350,1330,1370,45,17,0.0,0
1678,26,0.0,5,3,1350,1330,1370,40,18,0.0,0
1679,26,0.0,3,4,1100,1080,1125,39,28,0.0,0
1680,26,0.0,4,3,1160,1180,1140,39,53,0.0,0
1681,26,0.0,4,3,1160,1180,1140,40,57,0.0,0
1682,26,0.0,3,5,1100,1145,1055,40,80,0.0,0
1683,26,0.0,3,5,1100,1145,1055,40,88,0.0,0
1684,26,0.0,3,3,1100,1150,1055,39,91,0.0,0
1685,26,0.0,3,3,1100,1150,1055,40,97,0.0,0
1686,26,0.0,3,3,1100,1150,1055,45,101,0.0,0
1687,26,0.0,3,3,1100,1150,1055,39,116,0.0,0
1688,26,0.0,3,3,1100,1135,1070,39,141,0.0,0
1689,26,0.0,3,3,1100,1135,1070,40,147,0.0,0
1690,26,0.0,3,3,1100,1135,1070,42,148,0.0,0
1691,26,0.0,2,3,1050,1050,1050,39,169,0.0,0
1692,26,0.0,2,3,1050,1050,1050,43,172,0.0,0
1693,26,0.0,2,3,1050,1050,1050,40,175,0.0,0
1694,26,0.0,2,3,1050,1050,1050,39,181,0.0,0
1695,26,0.0,3,2,1070,1060,1080,44,227,0.0,0
1696,26,0.0,3,2,1070,1060,1080,39,233,0.0,0
1697,26,0.0,3,2,1070,1060,1080,39,243,0.0,0
1698,26,0.0,3,3,1100,1080,1125,39,266,0.0,0
1699,26,0.0,3,3,1175,1170,1180,39,284,0.0,0
1700,26,0.0,5,3,1365,1370,1360,38,347,0.0,0
1701,26,0.0,5,3,1365,1370,1360,37,361,0.0,0
1702,26,0.0,5,3,1365,1370,1360,39,367,0.0,0
1703,26,0.0,3,3,1125,1120,1130,40,384,0.0,0
1704,26,0.0,3,2,1070,1060,1080,44,385,0.0,0
1705,26,0.0,3,5,1280,1355,1210,40,408,0.0,0
1706,26,0.0,3,5,1280,1355,1210,42,409,0.0,0
1707,26,0.0,3,5,1280,1355,1210,39,411,0.0,0
1708,26,0.0,3,5,1280,1355,1210,53,424,0.0,0
1709,26,0.0,3,4,1100,1080,1125,40,448,0.0,0
1710,26,0.0,3,4,1100,1080,1125,43,449,0.0,0
1711,26,0.0,2,3,1040,1060,1020,39,472,0.0,0
1712,26,0.0,2,3,1040,1060,1020,40,479,0.0,0
1713,26,0.0,2,3,1040,1060,1020,45,482,0.0,0
1714,26,0.0,3,3,1100,1150,1055,42,533,0.0,0
1715,26,0.0,3,2,1100,1115,1085,39,546,0.0,0
1716,26,0.0,3,2,1100,1115,1085,39,564,0.0,0
1717,26,0.0,3,2,1100,1115,1085,40,571,0.0,0
1718,26,0.0,3,3,1100,1080,1125,39,579,0.0,0
1719,26,0.0,3,5,1100,1145,1055,43,607,0.0,0
1720,26,0.0,3,4,1100,1080,1125,39,636,0.0,0
1721,26,0.0,5,3,1350,1330,1370,40,646,0.0,0
1722,26,0.0,3,3,1100,1150,1055,40,647,0.0,0
1723,26,0.0,3,3,1125,1120,1130,40,669,0.0,0
1724,26,0.0,4,3,1160,1180,1140,40,670,0.0,0
1725,26,0.0,4,3,1160,1180,1140,40,686,0.0,0
1726,26,0.0,3,3,1175,1170,1180,40,692,0.0,0
1727,26,0.0,3,3,1125,1120,1130,40,695,0.0,0
1728,26,0.0,3,4,1100,1080,1125,45,710,0.0,0
1729,26,0.0,3,3,1100,1150,1055,40,752,0.0,0
1730,26,0.0,4,3,1160,1180,1140,40,765,0.0,0
1731,26,0.0,4,3,1160,1180,1140,40,778,0.0,0
1732,26,0.0,3,3,1100,1150,1055,40,789,0.0,0
1733,26,0.0,3,4,1100,1080,1125,45,808,0.0,0
1734,26,0.0,4,3,1160,1180,1140,40,818,0.0,0
1735,27,0.0,5,2,1365,1360,1370,45,17,0.0,0
1736,27,0.0,5,2,1365,1360,1370,40,18,0.0,0
1737,27,0.0,3,4,1065,1080,1050,39,28,0.0,0
1738,27,0.0,4,2,1285,1350,1220,39,53,0.0,0
1739,27,0.0,4,2,1285,1350,1220,40,57,0.0,0
1740,27,0.0,3,2,1100,1075,1130,40,80,0.0,0
1741,27,0.0,3,2,1100,1075,1130,40,88,0.0,0
1742,27,0.0,3,3,1100,1090,1110,39,91,0.0,0
1743,27,0.0,3,3,1100,1090,1110,40,97,0.0,0
1744,27,0.0,3,3,1100,1090,1110,39,116,0.0,0
1745,27,0.0,3,3,1210,1240,1180,39,141,0.0,0
1746,27,0.0,3,3,1190,1230,1150,45,145,0.0,0
1747,27,0.0,3,3,1210,1240,1180,40,147,0.0,0
1748,27,0.0,3,3,1210,1240,1180,44,152,0.0,0
1749,27,0.0,2,3,1045,1040,1050,39,169,0.0,0
1750,27,0.0,2,3,1045,1040,1050,43,172,0.0,0
1751,27,0.0,2,3,1045,1040,1050,40,175,0.0,0
1752,27,0.0,2,3,1045,1040,1050,39,181,0.0,0
1753,27,0.0,3,3,1190,1230,1150,50,187,0.0,0
1754,27,0.0,3,3,1190,1230,1150,40,192,0.0,0
1755,27,0.0,3,3,1190,1230,1150,40,215,0.0,0
1756,27,0.0,3,4,1100,1085,1120,44,227,0.0,0
1757,27,0.0,3,4,1100,1085,1120,39,233,0.0,0
1758,27,0.0,3,4,1100,1085,1120,39,243,0.0,0
1759,27,0.0,3,3,1095,1065,1125,46,263,0.0,0
1760,27,0.0,3,3,1095,1065,1125,39,266,0.0,0
1761,27,0.0,3,3,1055,1060,1050,39,284,0.0,0
1762,27,0.0,4,3,1370,1390,1350,39,289,0.0,0
1763,27,0.0,4,3,1370,1390,1350,58,291,0.0,0
1764,27,0.0,2,4,1055,1090,1020,40,323,0.0,0
1765,27,0.0,2,4,1055,1090,1020,43,335,0.0,0
1766,27,0.0,2,4,1055,1090,1020,40,338,0.0,0
